movieId,title,genres,year,title_clean,avg_rating,num_ratings,tags,popularity_score,content_features
113345,Jupiter Ascending (2015),Action|Adventure|Sci-Fi,2015.0,Jupiter Ascending,2.0,2,,2.977228837336618,Action Adventure Sci-Fi Jupiter Ascending 
113348,Teenage Mutant Ninja Turtles (2014),Action|Adventure|Comedy,2014.0,Teenage Mutant Ninja Turtles,2.75,4,,3.072278139639051,Action Adventure Comedy Teenage Mutant Ninja Turtles 
113350,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi,2013.0,I'll Follow You Down,1.5,1,,3.0368824420036953,Drama Mystery Sci-Fi I'll Follow You Down 
113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",Animation|Comedy,1997.0,"Old Lady and the Pigeons, The (La vieille dame et les pigeons)",3.0,1,,3.2243824420036953,"Animation Comedy Old Lady and the Pigeons, The (La vieille dame et les pigeons) "
113378,"Giver, The (2014)",Drama|Sci-Fi,2014.0,"Giver, The",2.3,5,,2.8579216280024635,"Drama Sci-Fi Giver, The "
113394,"Pretty One, The (2013)",Comedy|Drama,2013.0,"Pretty One, The",4.0,1,,3.3493824420036953,"Comedy Drama Pretty One, The "
113416,Revenge of the Green Dragons (2014),Action|Crime|Drama,2014.0,Revenge of the Green Dragons,1.5,1,,3.0368824420036953,Action Crime Drama Revenge of the Green Dragons 
113453,Let's Be Cops (2014),Comedy|Crime,2014.0,Let's Be Cops,3.1,5,,3.191254961335797,Comedy Crime Let's Be Cops 
113532,"Inbetweeners 2, The (2014)",Comedy,2014.0,"Inbetweeners 2, The",3.5,2,,3.310562170669951,"Comedy Inbetweeners 2, The "
113565,"Sacrament, The (2013)",Horror|Thriller,2013.0,"Sacrament, The",4.0,1,,3.3493824420036953,"Horror Thriller Sacrament, The "
113573,Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,2014.0,Sin City: A Dame to Kill For,3.25,4,,3.254096321457233,Action Crime Thriller Sin City: A Dame to Kill For 
113604,If I Stay (2014),Drama,2014.0,If I Stay,2.0,1,,3.0993824420036953,Drama If I Stay 
113705,"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,2014.0,"Two Days, One Night (Deux jours, une nuit)",3.5,1,bittersweet,3.2868824420036953,"Drama Two Days, One Night (Deux jours, une nuit) bittersweet"
113741,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,2013.0,Coherence,4.0,2,,3.4216732817810622,Drama Mystery Sci-Fi Thriller Coherence 
113780,"As Above, So Below (2014)",Horror|Thriller,2014.0,"As Above, So Below",3.0,1,,3.2243824420036953,"Horror Thriller As Above, So Below "
113829,"One I Love, The (2014)",Comedy|Drama|Romance,2014.0,"One I Love, The",5.0,1,,3.4743824420036953,"Comedy Drama Romance One I Love, The "
113849,Headshot (2011),Crime|Drama|Thriller,2011.0,Headshot,2.5,1,,3.1618824420036953,Crime Drama Thriller Headshot 
113862,"Guest, The (2014)",Thriller,2014.0,"Guest, The",4.0,1,,3.3493824420036953,"Thriller Guest, The "
114028,Pride (2014),Comedy|Drama,2014.0,Pride,4.0,2,,3.4216732817810622,Comedy Drama Pride 
114044,Honeymoon (2014),Horror,2014.0,Honeymoon,3.5,1,,3.2868824420036953,Horror Honeymoon 
114060,The Drop (2014),Crime|Drama|Thriller,2014.0,The Drop,2.83,3,,3.1285059536029562,Crime Drama Thriller The Drop 
114066,"20,000 Days on Earth (2014)",Documentary|Drama|Musical,2014.0,"20,000 Days on Earth",4.0,1,,3.3493824420036953,"Documentary Drama Musical 20,000 Days on Earth "
114074,The Skeleton Twins (2014),Drama,2014.0,The Skeleton Twins,3.33,3,,3.278505953602956,Drama The Skeleton Twins 
114126,Beautiful Losers (2008),Documentary,2008.0,Beautiful Losers,2.5,1,,3.1618824420036953,Documentary Beautiful Losers 
114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,2014.0,"Maze Runner, The",2.94,16,action dystopia plot holes post-apocalyptic survival thriller unexplained weak plot,3.0363069363491113,"Action Mystery Sci-Fi Maze Runner, The action dystopia plot holes post-apocalyptic survival thriller unexplained weak plot"
114184,Camp X-Ray (2014),Drama,2014.0,Camp X-Ray,3.5,1,,3.2868824420036953,Drama Camp X-Ray 
114246,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller,2014.0,"Walk Among the Tombstones, A",3.0,1,,3.2243824420036953,"Action Crime Mystery Thriller Walk Among the Tombstones, A "
114265,Laggies (2014),Comedy|Romance,2014.0,Laggies,5.0,1,,3.4743824420036953,Comedy Romance Laggies 
114335,La cravate (1957),(no genres listed),1957.0,La cravate,3.0,1,,3.2243824420036953,(no genres listed) La cravate 
114396,Cesar Chavez (2014),Drama,2014.0,Cesar Chavez,1.5,1,,3.0368824420036953,Drama Cesar Chavez 
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,2014.0,Who Am I (Kein System Ist Sicher),1.5,1,,3.0368824420036953,Thriller Who Am I (Kein System Ist Sicher) 
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy,2013.0,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)",1.0,1,,2.9743824420036953,"Animation Drama Fantasy Tale of Princess Kaguya, The (Kaguyahime no monogatari) "
114601,This Is Where I Leave You (2014),Comedy|Drama,2014.0,This Is Where I Leave You,2.75,2,,3.1438955040032845,Comedy Drama This Is Where I Leave You 
114627,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,1985.0,Angel's Egg (Tenshi no tamago),3.25,2,atmospheric bizzare eerie symbolism,3.2550066151143957,Animation Drama Fantasy Angel's Egg (Tenshi no tamago) atmospheric bizzare eerie symbolism
114662,American Sniper (2014),Action|War,2014.0,American Sniper,3.8,15,,3.6270481607286156,Action War American Sniper 
114670,Tusk (2014),Comedy|Drama|Horror,2014.0,Tusk,3.5,1,,3.2868824420036953,Comedy Drama Horror Tusk 
114678,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama,2014.0,Hector and the Search for Happiness,4.25,2,,3.477228837336618,Adventure Comedy Drama Hector and the Search for Happiness 
114707,Horns (2014),Horror|Mystery,2014.0,Horns,3.0,1,,3.2243824420036953,Horror Mystery Horns 
114713,Annabelle (2014),Horror,2014.0,Annabelle,3.0,2,,3.19945105955884,Horror Annabelle 
114762,Two Night Stand (2014),Comedy|Romance,2014.0,Two Night Stand,2.83,3,,3.1285059536029562,Comedy Romance Two Night Stand 
114795,Dracula Untold (2014),Action|Drama|Fantasy,2014.0,Dracula Untold,3.5,4,,3.3450054123663238,Action Drama Fantasy Dracula Untold 
114818,Stretch (2014),Action|Comedy|Crime,2014.0,Stretch,2.17,3,,2.930505953602956,Action Comedy Crime Stretch 
114847,Autómata (Automata) (2014),Sci-Fi|Thriller,2014.0,Autómata (Automata),3.0,1,,3.2243824420036953,Sci-Fi Thriller Autómata (Automata) 
114925,"Captive, The (2014)",Crime|Drama|Thriller,2014.0,"Captive, The",2.0,1,,3.0993824420036953,"Crime Drama Thriller Captive, The "
114935,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,2014.0,Predestination,3.9,10,,3.635003502119386,Action Mystery Sci-Fi Thriller Predestination 
115065,Justin and the Knights of Valour (2013),Adventure|Animation,2013.0,Justin and the Knights of Valour,2.0,1,,3.0993824420036953,Adventure Animation Justin and the Knights of Valour 
115111,Ward 13 (2003),Action|Animation|Comedy|Horror,2003.0,Ward 13,3.5,1,,3.2868824420036953,Action Animation Comedy Horror Ward 13 
115122,What We Do in the Shadows (2014),Comedy|Horror,2014.0,What We Do in the Shadows,4.83,3,,3.728505953602956,Comedy Horror What We Do in the Shadows 
115149,John Wick (2014),Action|Thriller,2014.0,John Wick,3.84,29,dark hero gun-fu Keanu Reeves Revenge secret society stylish action killer widows/widowers,3.7265294315563766,Action Thriller John Wick dark hero gun-fu Keanu Reeves Revenge secret society stylish action killer widows/widowers
115151,Plastic (2014),Action|Crime,2014.0,Plastic,2.0,1,,3.0993824420036953,Action Crime Plastic 
115170,"Judge, The (2014)",Drama,2014.0,"Judge, The",2.5,1,,3.1618824420036953,"Drama Judge, The "
115203,"Culture High, The (2014)",Documentary,2014.0,"Culture High, The",3.0,1,,3.2243824420036953,"Documentary Culture High, The "
115210,Fury (2014),Action|Drama|War,2014.0,Fury,3.77,13,,3.590252976801478,Action Drama War Fury 
115216,"Salvation, The (2014)",Drama|Western,2014.0,"Salvation, The",3.0,1,,3.2243824420036953,"Drama Western Salvation, The "
115231,St. Vincent (2014),Comedy,2014.0,St. Vincent,3.25,2,,3.2550066151143957,Comedy St. Vincent 
115502,"Rewrite, The (2014)",Comedy|Romance,2014.0,"Rewrite, The",3.5,1,,3.2868824420036953,"Comedy Romance Rewrite, The "
115569,Nightcrawler (2014),Crime|Drama|Thriller,2014.0,Nightcrawler,4.17,18,,3.914202381441182,Crime Drama Thriller Nightcrawler 
115617,Big Hero 6 (2014),Action|Animation|Comedy,2014.0,Big Hero 6,3.85,41,animation kids robots feel-good fun family movie very funny,3.763438740333949,Action Animation Comedy Big Hero 6 animation kids robots feel-good fun family movie very funny
115664,The Book of Life (2014),Adventure|Animation|Romance,2014.0,The Book of Life,4.0,2,,3.4216732817810622,Adventure Animation Romance The Book of Life 
115667,"Love, Rosie (2014)",Comedy|Romance,2014.0,"Love, Rosie",3.5,1,,3.2868824420036953,"Comedy Romance Love, Rosie "
115680,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller,2014.0,Time Lapse,3.83,3,,3.428505953602956,Crime Drama Sci-Fi Thriller Time Lapse 
115713,Ex Machina (2015),Drama|Sci-Fi|Thriller,2015.0,Ex Machina,3.91,28,,3.7792874153151303,Drama Sci-Fi Thriller Ex Machina 
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure,1981.0,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms),5.0,1,,3.4743824420036953,Action Adventure Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) 
115819,Mr Hublot (2013),Animation|Comedy,2013.0,Mr Hublot,3.0,1,,3.2243824420036953,Animation Comedy Mr Hublot 
115828,Copenhagen (2014),Adventure|Drama|Romance,2014.0,Copenhagen,4.5,1,,3.4118824420036953,Adventure Drama Romance Copenhagen 
115877,"Simpsons: The Longest Daycare, The (2012)",Animation|Comedy,2012.0,"Simpsons: The Longest Daycare, The",3.67,3,,3.380505953602956,"Animation Comedy Simpsons: The Longest Daycare, The "
115969,Generation War (2013),Drama|War,2013.0,Generation War,4.0,1,,3.3493824420036953,Drama War Generation War 
116044,Christmas in Connecticut (1992),Comedy|Romance,1992.0,Christmas in Connecticut,1.5,1,,3.0368824420036953,Comedy Romance Christmas in Connecticut 
116138,Leviathan (2014),Drama,2014.0,Leviathan,2.0,1,,3.0993824420036953,Drama Leviathan 
116169,Reign of Assassins (2010),Action,2010.0,Reign of Assassins,2.5,1,,3.1618824420036953,Action Reign of Assassins 
116207,Zulu (2013),Crime|Drama|Thriller,2013.0,Zulu,1.5,1,,3.0368824420036953,Crime Drama Thriller Zulu 
116411,Tangerines (2013),Drama,2013.0,Tangerines,4.5,1,,3.4118824420036953,Drama Tangerines 
116413,Life Partners (2014),Comedy|Romance,2014.0,Life Partners,3.0,1,,3.2243824420036953,Comedy Romance Life Partners 
116419,Drive Hard (2014),Action|Comedy|Crime,2014.0,Drive Hard,1.5,1,,3.0368824420036953,Action Comedy Crime Drive Hard 
116505,New Kids Nitro (2011),Action|Comedy,2011.0,New Kids Nitro,3.0,1,,3.2243824420036953,Action Comedy New Kids Nitro 
116529,Stalingrad (2013),Action|Drama|War|IMAX,2013.0,Stalingrad,3.0,1,,3.2243824420036953,Action Drama War IMAX Stalingrad 
116668,Dead Snow 2: Red vs. Dead (2014) ,Action|Comedy|Horror,2014.0,Dead Snow 2: Red vs. Dead ,4.0,2,,3.4216732817810622,Action Comedy Horror Dead Snow 2: Red vs. Dead  
116718,Volga - Volga (1938),Comedy|Musical,1938.0,Volga - Volga,3.5,1,,3.2868824420036953,Comedy Musical Volga - Volga 
116724,You Are the Apple of My Eye (2011),Comedy|Drama|Romance,2011.0,You Are the Apple of My Eye,4.0,1,,3.3493824420036953,Comedy Drama Romance You Are the Apple of My Eye 
116738,DeadHeads (2011),Adventure|Comedy|Horror,2011.0,DeadHeads,3.5,1,,3.2868824420036953,Adventure Comedy Horror DeadHeads 
116797,The Imitation Game (2014),Drama|Thriller|War,2014.0,The Imitation Game,4.02,50,inspirational intelligent,3.926229114667185,Drama Thriller War The Imitation Game inspirational intelligent
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,2014.0,Inherent Vice,3.67,6,,3.447312272002274,Comedy Crime Drama Mystery Romance Inherent Vice 
116817,Rudderless (2014),Comedy|Drama,2014.0,Rudderless,4.5,1,,3.4118824420036953,Comedy Drama Rudderless 
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,2014.0,The Hunger Games: Mockingjay - Part 1,3.87,23,,3.726835317867652,Adventure Sci-Fi Thriller The Hunger Games: Mockingjay - Part 1 
116849,Sex Ed (2014),Comedy|Romance,2014.0,Sex Ed,2.5,1,,3.1618824420036953,Comedy Romance Sex Ed 
116887,Exodus: Gods and Kings (2014),Action|Adventure|Drama,2014.0,Exodus: Gods and Kings,2.75,2,,3.1438955040032845,Action Adventure Drama Exodus: Gods and Kings 
116897,Wild Tales (2014),Comedy|Drama|Thriller,2014.0,Wild Tales,4.25,10,black comedy dark comedy dark humor ironic multiple short stories short stories,3.8408858550605625,Comedy Drama Thriller Wild Tales black comedy dark comedy dark humor ironic multiple short stories short stories
116941,Jetsons: The Movie (1990),Animation|Children|Comedy|Musical|Sci-Fi,1990.0,Jetsons: The Movie,2.0,1,,3.0993824420036953,Animation Children Comedy Musical Sci-Fi Jetsons: The Movie 
116963,Ski School (1991),Comedy,1991.0,Ski School,1.5,1,,3.0368824420036953,Comedy Ski School 
116977,Dumb and Dumber To (2014),Comedy,2014.0,Dumb and Dumber To,2.33,3,,2.978505953602956,Comedy Dumb and Dumber To 
116985,The Longest Week (2014),Comedy|Drama,2014.0,The Longest Week,1.5,1,,3.0368824420036953,Comedy Drama The Longest Week 
117107,Miss Meadows (2014),Drama,2014.0,Miss Meadows,2.5,1,,3.1618824420036953,Drama Miss Meadows 
117109,Too Many Cooks (2014),Comedy,2014.0,Too Many Cooks,3.0,2,,3.19945105955884,Comedy Too Many Cooks 
117133,Painted Skin (2008),Action|Drama|Thriller,2008.0,Painted Skin,3.5,1,,3.2868824420036953,Action Drama Thriller Painted Skin 
117176,The Theory of Everything (2014),Drama|Romance,2014.0,The Theory of Everything,3.71,17,,3.577710814001232,Drama Romance The Theory of Everything 
117192,Doctor Who: The Time of the Doctor (2013),Adventure|Drama,2013.0,Doctor Who: The Time of the Doctor,4.5,3,,3.6295059536029557,Adventure Drama Doctor Who: The Time of the Doctor 
117364,Virunga (2014),Documentary|War,2014.0,Virunga,4.0,1,,3.3493824420036953,Documentary War Virunga 
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation|Comedy,2005.0,The Madagascar Penguins in a Christmas Caper,3.5,1,,3.2868824420036953,Animation Comedy The Madagascar Penguins in a Christmas Caper 
117444,Song of the Sea (2014),Animation|Children|Fantasy,2014.0,Song of the Sea,3.0,1,,3.2243824420036953,Animation Children Fantasy Song of the Sea 
117466,In the Heart of the Sea (2015),Action|Adventure|Drama,2015.0,In the Heart of the Sea,3.5,3,,3.329505953602956,Action Adventure Drama In the Heart of the Sea 
117511,Hello Ladies: The Movie (2014),Comedy,2014.0,Hello Ladies: The Movie,3.0,1,,3.2243824420036953,Comedy Hello Ladies: The Movie 
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,2015.0,Jurassic World,3.26,23,,3.2591686512009854,Action Adventure Drama Sci-Fi Thriller Jurassic World 
117531,Watermark (2014),Documentary,2014.0,Watermark,5.0,1,,3.4743824420036953,Documentary Watermark 
117533,Citizenfour (2014),Documentary,2014.0,Citizenfour,3.88,4,,3.4831872305481415,Documentary Citizenfour 
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,2014.0,Asterix: The Land of the Gods (Astérix: Le domaine des dieux),3.75,2,,3.3661177262255064,Animation Asterix: The Land of the Gods (Astérix: Le domaine des dieux) 
117572,Hit by Lightning (2014),Comedy|Crime|Romance,2014.0,Hit by Lightning,2.5,1,,3.1618824420036953,Comedy Crime Romance Hit by Lightning 
117590,Horrible Bosses 2 (2014),Comedy|Crime,2014.0,Horrible Bosses 2,3.64,11,,3.4908366408905316,Comedy Crime Horrible Bosses 2 
117630,Double Trouble (1992),Action|Comedy|Crime|Romance,1992.0,Double Trouble,1.0,1,,2.9743824420036953,Action Comedy Crime Romance Double Trouble 
117646,Dragonheart 2: A New Beginning (2000),Action|Adventure|Comedy|Drama|Fantasy|Thriller,2000.0,Dragonheart 2: A New Beginning,4.5,1,,3.4118824420036953,Action Adventure Comedy Drama Fantasy Thriller Dragonheart 2: A New Beginning 
117849,La Belle Verte (1996),Comedy,1996.0,La Belle Verte,4.5,1,,3.4118824420036953,Comedy La Belle Verte 
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy,2014.0,Penguins of Madagascar,3.7,5,,3.441254961335797,Adventure Animation Children Comedy Penguins of Madagascar 
117867,'71 (2014),Action|Drama|Thriller|War,2014.0,'71,4.0,1,,3.3493824420036953,Action Drama Thriller War '71 
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,2011.0,The Rabbi's Cat (Le chat du rabbin),3.0,1,philosophical trippy,3.2243824420036953,Adventure Animation The Rabbi's Cat (Le chat du rabbin) philosophical trippy
117881,Still Alice (2014),Drama,2014.0,Still Alice,3.8,5,,3.4829216280024635,Drama Still Alice 
117887,Paddington (2014),Children|Comedy,2014.0,Paddington,4.0,4,heartwarming,3.5268235941845054,Children Comedy Paddington heartwarming
117895,Maze Runner: Scorch Trials (2015),Action|Thriller,2015.0,Maze Runner: Scorch Trials,1.83,6,,2.5980815027715045,Action Thriller Maze Runner: Scorch Trials 
117922,Ice Age: A Mammoth Christmas (2011),Adventure|Animation|Children,2011.0,Ice Age: A Mammoth Christmas,3.5,1,,3.2868824420036953,Adventure Animation Children Ice Age: A Mammoth Christmas 
118082,The Voices (2014),Comedy|Crime|Thriller,2014.0,The Voices,3.5,1,,3.2868824420036953,Comedy Crime Thriller The Voices 
118166,Courier (1987),Comedy|Drama|Romance,1987.0,Courier,3.5,1,,3.2868824420036953,Comedy Drama Romance Courier 
118198,The Green Prince (2014),Documentary|Drama|Thriller,2014.0,The Green Prince,2.5,1,,3.1618824420036953,Documentary Drama Thriller The Green Prince 
118248,Dying of the Light (2014),Drama|Thriller,2014.0,Dying of the Light,1.5,1,,3.0368824420036953,Drama Thriller Dying of the Light 
118270,Hellbenders (2012),Comedy|Horror|Thriller,2012.0,Hellbenders,5.0,1,,3.4743824420036953,Comedy Horror Thriller Hellbenders 
118290,Omega Doom (1996),Sci-Fi,1996.0,Omega Doom,2.0,1,,3.0993824420036953,Sci-Fi Omega Doom 
118326,By the Gun (2014),Crime|Drama|Thriller,2014.0,By the Gun,2.0,1,,3.0993824420036953,Crime Drama Thriller By the Gun 
118354,Kill the Messenger (2014),Crime|Drama|Mystery|Thriller,2014.0,Kill the Messenger,3.0,1,,3.2243824420036953,Crime Drama Mystery Thriller Kill the Messenger 
118512,Bring It On: In It To Win It (2007),Comedy,2007.0,Bring It On: In It To Win It,1.5,1,,3.0368824420036953,Comedy Bring It On: In It To Win It 
118530,Fans (1999),Comedy,1999.0,Fans,4.5,1,,3.4118824420036953,Comedy Fans 
118572,The Mule (2014),Comedy|Crime|Drama,2014.0,The Mule,3.5,2,,3.310562170669951,Comedy Crime Drama The Mule 
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,2014.0,The Hobbit: The Battle of the Five Armies,3.42,18,hope,3.374202381441182,Adventure Fantasy The Hobbit: The Battle of the Five Armies hope
118700,Selma (2014),Drama,2014.0,Selma,2.5,2,,3.0883399484477287,Drama Selma 
118702,Unbroken (2014),Drama|War,2014.0,Unbroken,2.5,3,,3.029505953602956,Drama War Unbroken 
118706,Black Sea (2015),Adventure|Mystery|Thriller,2015.0,Black Sea,4.0,1,,3.3493824420036953,Adventure Mystery Thriller Black Sea 
118784,Good Copy Bad Copy (2007),Documentary,2007.0,Good Copy Bad Copy,3.5,1,documentary music industry remix culture,3.2868824420036953,Documentary Good Copy Bad Copy documentary music industry remix culture
118814,Playing It Cool (2014),Comedy|Romance,2014.0,Playing It Cool,2.0,1,,3.0993824420036953,Comedy Romance Playing It Cool 
118834,National Lampoon's Bag Boy (2007),Comedy,2007.0,National Lampoon's Bag Boy,5.0,1,,3.4743824420036953,Comedy National Lampoon's Bag Boy 
118862,Closer to the Moon (2013),Comedy|Drama,2013.0,Closer to the Moon,4.0,1,,3.3493824420036953,Comedy Drama Closer to the Moon 
118880,"Girl Walks Home Alone at Night, A (2014)",Horror|Romance|Thriller,2014.0,"Girl Walks Home Alone at Night, A",3.5,2,,3.310562170669951,"Horror Romance Thriller Girl Walks Home Alone at Night, A "
118888,Dave Chappelle: For What it's Worth (2004),Comedy,2004.0,Dave Chappelle: For What it's Worth,4.25,2,,3.477228837336618,Comedy Dave Chappelle: For What it's Worth 
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation|Children|Mystery,2010.0,Scooby-Doo! Abracadabra-Doo,5.0,1,,3.4743824420036953,Animation Children Mystery Scooby-Doo! Abracadabra-Doo 
118896,Mommy (2014),Drama,2014.0,Mommy,4.0,1,,3.3493824420036953,Drama Mommy 
118900,Wild (2014),Drama,2014.0,Wild,2.9,5,,3.1079216280024635,Drama Wild 
118924,Top Five (2014),Comedy,2014.0,Top Five,3.0,2,,3.19945105955884,Comedy Top Five 
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,2014.0,Bill Burr: I'm Sorry You Feel That Way,4.5,1,,3.4118824420036953,Comedy Bill Burr: I'm Sorry You Feel That Way 
118985,Big Eyes (2014),Drama,2014.0,Big Eyes,3.75,2,painter,3.3661177262255064,Drama Big Eyes painter
118997,Into the Woods (2014),Children|Comedy|Fantasy|Musical,2014.0,Into the Woods,2.8,5,,3.066254961335797,Children Comedy Fantasy Musical Into the Woods 
119068,"Men, Women & Children (2014)",Comedy|Drama,2014.0,"Men, Women & Children",2.0,1,,3.0993824420036953,"Comedy Drama Men, Women & Children "
119141,The Interview (2014),Action|Comedy,2014.0,The Interview,3.46,12,bloody bromance comedy funny James Franco Seth Rogen,3.38500313347524,Action Comedy The Interview bloody bromance comedy funny James Franco Seth Rogen
119145,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,2015.0,Kingsman: The Secret Service,3.99,36,slick,3.8705827799076644,Action Adventure Comedy Crime Kingsman: The Secret Service slick
119153,Bill Burr: You People Are All the Same (2012),Comedy,2012.0,Bill Burr: You People Are All the Same,4.5,1,,3.4118824420036953,Comedy Bill Burr: You People Are All the Same 
119155,Night at the Museum: Secret of the Tomb (2014),Adventure|Children|Comedy|Fantasy,2014.0,Night at the Museum: Secret of the Tomb,3.5,6,,3.3688507335407354,Adventure Children Comedy Fantasy Night at the Museum: Secret of the Tomb 
119167,Paradox (2010),Sci-Fi|Thriller,2010.0,Paradox,3.5,1,,3.2868824420036953,Sci-Fi Thriller Paradox 
119218,The Punisher: Dirty Laundry (2012),Action|Crime|Drama,2012.0,The Punisher: Dirty Laundry,2.5,1,,3.1618824420036953,Action Crime Drama The Punisher: Dirty Laundry 
119655,Seventh Son (2014),Adventure|Children|Fantasy,2014.0,Seventh Son,2.25,2,,3.0327843928921734,Adventure Children Fantasy Seventh Son 
119714,Corner Gas: The Movie (2014),Comedy,2014.0,Corner Gas: The Movie,3.5,1,,3.2868824420036953,Comedy Corner Gas: The Movie 
119828,A Man Called Blade (1977),Action|Drama|Thriller|Western,1977.0,A Man Called Blade,3.0,1,,3.2243824420036953,Action Drama Thriller Western A Man Called Blade 
119964,A Merry Friggin' Christmas (2014),Comedy,2014.0,A Merry Friggin' Christmas,2.0,1,,3.0993824420036953,Comedy A Merry Friggin' Christmas 
120130,Into the Forest of Fireflies' Light (2011),Animation|Drama|Fantasy,2011.0,Into the Forest of Fireflies' Light,5.0,1,,3.4743824420036953,Animation Drama Fantasy Into the Forest of Fireflies' Light 
120138,PK (2014),Comedy|Drama|Fantasy|Mystery|Romance,2014.0,PK,5.0,1,,3.4743824420036953,Comedy Drama Fantasy Mystery Romance PK 
120466,Chappie (2015),Action|Thriller,2015.0,Chappie,3.25,10,,3.2526505609429153,Action Thriller Chappie 
120478,The Salt of the Earth (2014),Documentary,2014.0,The Salt of the Earth,4.33,3,,3.578505953602956,Documentary The Salt of the Earth 
120625,The Fool (2014),Drama,2014.0,The Fool,4.5,1,,3.4118824420036953,Drama The Fool 
120635,Taken 3 (2015),Action|Crime|Thriller,2015.0,Taken 3,2.7,5,action murder police,3.0245882946691305,Action Crime Thriller Taken 3 action murder police
120637,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,2015.0,Blackhat,2.5,2,,3.0883399484477287,Action Crime Drama Mystery Thriller Blackhat 
120761,By the Law (1926),Drama,1926.0,By the Law,3.5,1,,3.2868824420036953,Drama By the Law 
120783,Son of a Gun (2014),Action|Crime|Drama,2014.0,Son of a Gun,2.5,1,,3.1618824420036953,Action Crime Drama Son of a Gun 
120799,Terminator Genisys (2015),Action|Adventure|Sci-Fi|Thriller,2015.0,Terminator Genisys,2.5,9,,2.8309412210018476,Action Adventure Sci-Fi Thriller Terminator Genisys 
120807,John Mulaney: New In Town (2012),Comedy,2012.0,John Mulaney: New In Town,4.0,1,,3.3493824420036953,Comedy John Mulaney: New In Town 
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,2009.0,Patton Oswalt: My Weakness Is Strong,4.5,1,,3.4118824420036953,Comedy Patton Oswalt: My Weakness Is Strong 
120827,The Hound of the Baskervilles (1988),Crime|Drama|Horror|Mystery,1988.0,The Hound of the Baskervilles,3.0,1,,3.2243824420036953,Crime Drama Horror Mystery The Hound of the Baskervilles 
120919,Man on High Heels (2014),Action|Comedy,2014.0,Man on High Heels,3.0,1,,3.2243824420036953,Action Comedy Man on High Heels 
121007,Space Buddies (2009),Adventure|Children|Fantasy|Sci-Fi,2009.0,Space Buddies,4.0,1,,3.3493824420036953,Adventure Children Fantasy Sci-Fi Space Buddies 
121035,Houdini (2014),Drama,2014.0,Houdini,2.0,1,,3.0993824420036953,Drama Houdini 
121097,To Grandmother's House We Go (1992),Adventure|Children|Comedy,1992.0,To Grandmother's House We Go,2.75,2,,3.1438955040032845,Adventure Children Comedy To Grandmother's House We Go 
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation|Children,2003.0,101 Dalmatians II: Patch's London Adventure,2.5,1,,3.1618824420036953,Animation Children 101 Dalmatians II: Patch's London Adventure 
121129,The Hungover Games (2014),Comedy,2014.0,The Hungover Games,2.5,1,,3.1618824420036953,Comedy The Hungover Games 
121169,The Duke of Burgundy (2014),Drama,2014.0,The Duke of Burgundy,3.5,1,,3.2868824420036953,Drama The Duke of Burgundy 
121171,Red Army (2014),Documentary,2014.0,Red Army,4.0,1,,3.3493824420036953,Documentary Red Army 
121231,It Follows (2014),Horror,2014.0,It Follows,4.12,4,,3.5704599578208693,Horror It Follows 
121253,The Town that Dreaded Sundown (2014),Horror|Thriller,2014.0,The Town that Dreaded Sundown,3.0,1,,3.2243824420036953,Horror Thriller The Town that Dreaded Sundown 
